307,0,2019-04-05 07:30:00,2
308,0,2019-04-09 08:30:00,1
309,0,2019-04-09 07:30:00,2
310,0,2019-04-11 08:30:00,1
311,0,2019-04-11 07:30:00,2
312,0,2019-04-16 08:30:00,1
313,0,2019-04-16 07:30:00,2
314,0,2019-04-18 08:30:00,1
315,0,2019-04-18 07:30:00,2
316,0,2019-04-23 08:30:00,1
317,0,2019-04-23 07:30:00,2
320,1,2019-04-30 08:30:00,1
321,1,2019-04-30 07:30:00,2
322,0,2019-05-02 08:30:00,1
323,0,2019-05-02 07:30:00,2
324,0,2019-04-11 09:30:00,4
327,0,2019-05-02 09:30:00,4
328,0,2019-04-12 07:30:00,2
330,0,2019-04-26 07:30:00,2
331,0,2019-05-03 07:30:00,2
332,0,2019-05-07 08:30:00,1
334,0,2019-05-09 08:30:00,1
336,0,2019-05-14 08:30:00,1
338,0,2019-05-16 08:30:00,1
340,0,2019-05-21 08:30:00,1
342,0,2019-05-23 08:30:00,1
344,0,2019-05-28 08:30:00,1
346,0,2019-05-30 08:30:00,1
348,0,2019-05-09 08:30:00,4
349,0,2019-05-16 08:30:00,4
350,0,2019-05-23 08:30:00,4
351,0,2019-05-30 08:30:00,4
352,0,2019-05-10 07:30:00,2
353,0,2019-05-17 07:30:00,2
354,0,2019-05-24 07:30:00,2
355,0,2019-05-31 07:30:00,2
356,0,2019-05-07 07:30:00,2
357,0,2019-05-09 07:30:00,2
358,0,2019-05-14 07:30:00,2
359,0,2019-05-16 07:30:00,2
360,0,2019-05-23 07:30:00,2
361,0,2019-05-30 07:30:00,2
362,0,2019-05-28 07:30:00,2
363,0,2019-05-21 07:30:00,2
365,0,2019-05-21 09:45:00,5
366,0,2019-06-04 08:30:00,1
367,0,2019-06-04 07:30:00,2
368,0,2019-06-06 08:30:00,1
369,0,2019-06-06 07:30:00,2
370,0,2019-06-11 08:30:00,1
371,0,2019-06-11 07:30:00,2
372,0,2019-06-13 08:30:00,1
373,0,2019-06-13 07:30:00,2
374,0,2019-06-18 08:30:00,1
375,0,2019-06-18 07:30:00,2
376,0,2019-06-20 08:30:00,1
377,0,2019-06-20 07:30:00,2
378,0,2019-06-25 08:30:00,1
379,1,2019-06-25 07:30:00,2
380,1,2019-06-27 08:30:00,1
381,1,2019-06-27 07:30:00,2
382,0,2019-07-02 08:30:00,1
383,0,2019-07-02 07:30:00,2
384,0,2019-07-04 08:30:00,1
385,0,2019-07-04 07:30:00,2
386,0,2019-06-06 09:30:00,4
387,0,2019-06-13 09:30:00,4
388,0,2019-06-20 09:30:00,4
390,0,2019-07-04 09:30:00,4
391,0,2019-06-04 09:30:00,5
392,0,2019-06-11 09:30:00,5
393,0,2019-06-18 09:30:00,5
395,0,2019-07-02 09:30:00,5
396,0,2019-06-07 07:30:00,2
397,0,2019-06-14 07:30:00,2
398,0,2019-06-21 07:30:00,2
399,0,2019-06-28 07:30:00,2
400,0,2019-07-05 07:30:00,2
401,0,2019-06-16 05:00:00,2
402,0,2019-07-09 08:30:00,1
403,0,2019-07-09 07:30:00,2
404,0,2019-07-11 08:30:00,1
405,0,2019-07-11 07:30:00,2
406,0,2019-07-16 08:30:00,1
407,0,2019-07-16 07:30:00,2
408,0,2019-07-18 08:30:00,1
409,0,2019-07-18 07:30:00,2
410,0,2019-07-23 08:30:00,1
411,0,2019-07-23 07:30:00,2
412,0,2019-07-25 08:30:00,1
413,0,2019-07-25 07:30:00,2
414,0,2019-07-30 08:30:00,1
415,0,2019-07-30 07:30:00,2
416,0,2019-08-01 08:30:00,1
417,0,2019-08-01 07:30:00,2
424,0,2019-07-23 09:30:00,5
426,0,2019-07-11 09:30:00,4
427,0,2019-07-18 09:30:00,4
428,0,2019-07-25 09:30:00,4
430,0,2019-07-12 07:30:00,2
431,0,2019-07-19 07:30:00,2
432,0,2019-07-26 07:30:00,2
433,0,2019-08-02 07:30:00,2
434,0,2019-07-21 05:00:00,2
435,0,2019-08-06 07:30:00,2
436,0,2019-08-06 08:30:00,1
437,0,2019-08-13 07:30:00,2
438,0,2019-08-13 08:30:00,1
439,0,2019-08-20 07:30:00,2
440,0,2019-08-20 08:30:00,1
441,1,2019-08-27 07:30:00,2
442,0,2019-08-27 08:30:00,1
443,0,2019-08-08 07:30:00,2
444,0,2019-08-08 08:30:00,1
445,0,2019-08-15 07:30:00,2
446,0,2019-08-15 08:30:00,1
447,0,2019-08-22 07:30:00,2
448,0,2019-08-22 08:30:00,1
449,1,2019-08-29 07:30:00,2
450,1,2019-08-29 08:30:00,1
452,0,2019-08-13 09:30:00,5
459,0,2019-08-09 07:30:00,2
460,0,2019-08-16 07:30:00,2
461,0,2019-08-23 07:30:00,2
462,0,2019-08-30 07:30:00,2
463,0,2019-08-22 09:30:00,4
464,0,2019-09-03 08:30:00,1
465,0,2019-09-03 07:30:00,2
466,0,2019-09-10 08:30:00,1
467,0,2019-09-10 07:30:00,2
468,0,2019-09-17 08:30:00,1
469,0,2019-09-17 07:30:00,2
470,0,2019-09-24 08:30:00,1
471,0,2019-09-24 07:30:00,2
472,0,2019-10-01 08:30:00,1
473,0,2019-10-01 07:30:00,2
474,0,2019-09-05 08:30:00,1
475,0,2019-09-05 07:30:00,2
476,0,2019-09-12 08:30:00,1
477,0,2019-09-12 07:30:00,2
478,0,2019-09-19 08:30:00,1
479,0,2019-09-19 07:30:00,2
480,1,2019-09-26 08:30:00,1
481,0,2019-09-26 07:30:00,2
482,0,2019-10-03 08:30:00,1
483,0,2019-10-03 07:30:00,2
484,0,2019-09-06 07:30:00,2
485,0,2019-09-13 07:30:00,2
486,0,2019-09-20 07:30:00,2
487,0,2019-09-27 07:30:00,2
488,0,2019-10-04 07:30:00,2
489,0,2019-09-10 09:30:00,5
490,0,2019-09-19 09:30:00,4
491,0,2019-09-24 09:30:00,5
492,0,2019-09-26 09:30:00,5
493,0,2019-09-28 23:00:00,5
494,0,2019-10-08 08:30:00,1
495,0,2019-10-08 07:30:00,2
496,0,2019-10-15 08:30:00,1
497,0,2019-10-15 07:30:00,2
498,0,2019-10-22 08:30:00,1
499,0,2019-10-22 07:30:00,2
500,0,2019-10-29 08:30:00,1
501,0,2019-10-29 07:30:00,2
502,0,2019-10-10 08:30:00,1
503,0,2019-10-10 07:30:00,2
504,0,2019-10-17 08:30:00,1
505,0,2019-10-17 07:30:00,2
506,0,2019-10-24 08:30:00,1
507,0,2019-10-24 07:30:00,2
508,0,2019-10-31 08:30:00,1
509,0,2019-10-31 07:30:00,2
510,0,2019-10-11 07:30:00,2
511,0,2019-10-18 07:30:00,2
512,0,2019-10-25 07:30:00,2
513,0,2019-11-01 07:30:00,2
514,0,2019-11-05 08:30:00,1
515,0,2019-11-05 07:30:00,2
516,0,2019-11-12 08:30:00,1
517,0,2019-11-12 07:30:00,2
518,0,2019-11-19 08:30:00,1
519,0,2019-11-19 07:30:00,2
520,0,2019-11-26 08:30:00,1
521,0,2019-11-26 07:30:00,2
522,0,2019-11-28 08:30:00,1
523,0,2019-11-28 07:30:00,2
524,0,2019-11-21 08:30:00,1
525,0,2019-11-21 07:30:00,2
526,0,2019-11-14 08:30:00,1
527,0,2019-11-14 07:30:00,2
528,0,2019-11-07 08:30:00,1
529,0,2019-11-07 07:30:00,2
530,0,2019-11-08 07:30:00,2
531,0,2019-11-15 07:30:00,2
533,0,2019-10-26 23:00:00,2
535,0,2019-11-02 04:00:00,2
536,0,2019-11-09 23:00:00,2
538,1,2019-11-23 03:00:00,2
539,0,2019-11-16 11:00:00,2
540,0,2019-12-03 08:30:00,1
541,0,2019-12-03 07:30:00,2
542,0,2019-12-10 08:30:00,1
543,0,2019-12-10 07:30:00,2
544,0,2019-12-17 08:30:00,1
545,0,2019-12-17 07:30:00,2
546,0,2019-12-05 08:30:00,1
547,0,2019-12-05 07:30:00,2
548,1,2019-12-12 08:30:00,1
549,0,2019-12-12 07:30:00,2
550,0,2019-12-19 08:30:00,1
551,0,2019-12-19 07:30:00,2
552,0,2019-12-03 09:30:00,3
553,0,2019-12-10 09:30:00,3
554,0,2019-12-17 09:30:00,3
555,0,2019-12-05 09:30:00,4
556,0,2019-12-12 09:30:00,4
558,0,2020-01-14 08:30:00,1
559,0,2020-01-14 07:30:00,2
560,0,2020-01-16 08:30:00,1
561,0,2020-01-16 07:30:00,2
562,0,2020-01-21 08:30:00,1
563,0,2020-01-21 07:30:00,2
564,0,2020-01-23 08:30:00,1
565,0,2020-01-23 07:30:00,2
566,0,2020-01-28 08:30:00,1
567,0,2020-01-28 07:30:00,2
